trade_date,RB9999,Y9999,IC9999,HC9999,I9999,TA9999,WR9999,CF9999,CJ9999,TF9999,V9999,FU9999,FG9999,CU9999,CY9999,IH9999,T9999,PB9999,RM9999,JM9999,ZC9999,PP9999,RU9999,P9999,B9999,SC9999,J9999,AP9999,ZN9999,C9999,BU9999,SR9999,AG9999,SM9999,TS9999,NI9999,IF9999,L9999,SF9999,MA9999,CS9999,EG9999,BB9999,SN9999,OI9999,M9999,SP9999,JD9999,AU9999,A9999,WH9999,AL9999
2014-03-12,RB1410.XSGE,Y1409.XDCE,,,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1405.XZCE,,TF1406.CCFX,V1405.XDCE,FU1411.XSGE,FG1405.XZCE,CU1405.XSGE,,,,PB1404.XSGE,RM1409.XZCE,JM1405.XDCE,ZC1405.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1405.XSGE,C1405.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1403.CCFX,L1409.XDCE,,MA1405.XZCE,,,BB1405.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1405.XDCE,AU1406.XSGE,A1409.XDCE,WH1405.XZCE,AL1406.XSGE
2014-03-13,RB1410.XSGE,Y1409.XDCE,,,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1405.XZCE,,TF1406.CCFX,V1405.XDCE,FU1411.XSGE,FG1405.XZCE,CU1406.XSGE,,,,PB1404.XSGE,RM1409.XZCE,JM1405.XDCE,ZC1405.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1405.XSGE,C1405.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1403.CCFX,L1409.XDCE,,MA1405.XZCE,,,BB1405.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1405.XDCE,AU1406.XSGE,A1409.XDCE,WH1405.XZCE,AL1406.XSGE
2014-03-14,RB1410.XSGE,Y1409.XDCE,,,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1405.XZCE,,TF1406.CCFX,V1405.XDCE,FU1411.XSGE,FG1405.XZCE,CU1406.XSGE,,,,PB1404.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1405.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1405.XSGE,C1405.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1403.CCFX,L1409.XDCE,,MA1405.XZCE,,,BB1405.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1405.XDCE,AU1406.XSGE,A1409.XDCE,WH1405.XZCE,AL1406.XSGE
2014-03-17,RB1410.XSGE,Y1409.XDCE,,,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1405.XZCE,,TF1406.CCFX,V1405.XDCE,FU1411.XSGE,FG1405.XZCE,CU1406.XSGE,,,,PB1404.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1405.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1405.XSGE,C1405.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1403.CCFX,L1409.XDCE,,MA1405.XZCE,,,BB1405.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1405.XDCE,AU1406.XSGE,A1409.XDCE,WH1405.XZCE,AL1406.XSGE
2014-03-18,RB1410.XSGE,Y1409.XDCE,,,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1405.XZCE,,TF1406.CCFX,V1405.XDCE,FU1411.XSGE,FG1405.XZCE,CU1406.XSGE,,,,PB1404.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1405.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1405.XSGE,C1405.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1403.CCFX,L1409.XDCE,,MA1405.XZCE,,,BB1405.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1405.XDCE,AU1406.XSGE,A1409.XDCE,WH1405.XZCE,AL1406.XSGE
2014-03-19,RB1410.XSGE,Y1409.XDCE,,,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1501.XZCE,,TF1406.CCFX,V1405.XDCE,FU1411.XSGE,FG1409.XZCE,CU1406.XSGE,,,,PB1404.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1405.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1405.XSGE,C1405.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1403.CCFX,L1409.XDCE,,MA1405.XZCE,,,BB1405.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1409.XDCE,AU1406.XSGE,A1409.XDCE,WH1405.XZCE,AL1406.XSGE
2014-03-20,RB1410.XSGE,Y1409.XDCE,,,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1501.XZCE,,TF1406.CCFX,V1405.XDCE,FU1411.XSGE,FG1409.XZCE,CU1406.XSGE,,,,PB1404.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1405.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1406.XSGE,C1405.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1403.CCFX,L1409.XDCE,,MA1405.XZCE,,,BB1405.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1409.XDCE,AU1406.XSGE,A1409.XDCE,WH1405.XZCE,AL1406.XSGE
2014-03-21,RB1410.XSGE,Y1409.XDCE,,,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1501.XZCE,,TF1406.CCFX,V1405.XDCE,FU1411.XSGE,FG1409.XZCE,CU1406.XSGE,,,,PB1405.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1405.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1406.XSGE,C1405.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1404.CCFX,L1409.XDCE,,MA1405.XZCE,,,BB1405.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1409.XDCE,AU1406.XSGE,A1409.XDCE,WH1405.XZCE,AL1406.XSGE
2014-03-24,RB1410.XSGE,Y1409.XDCE,,HC1410.XSGE,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1501.XZCE,,TF1406.CCFX,V1405.XDCE,FU1411.XSGE,FG1409.XZCE,CU1406.XSGE,,,,PB1405.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1405.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1406.XSGE,C1405.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1404.CCFX,L1409.XDCE,,MA1405.XZCE,,,BB1405.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1409.XDCE,AU1406.XSGE,A1409.XDCE,WH1405.XZCE,AL1406.XSGE
2014-03-25,RB1410.XSGE,Y1409.XDCE,,HC1410.XSGE,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1501.XZCE,,TF1406.CCFX,V1405.XDCE,FU1411.XSGE,FG1409.XZCE,CU1406.XSGE,,,,PB1405.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1405.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1406.XSGE,C1405.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1404.CCFX,L1409.XDCE,,MA1405.XZCE,,,BB1405.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1409.XDCE,AU1406.XSGE,A1409.XDCE,WH1405.XZCE,AL1406.XSGE
2014-03-26,RB1410.XSGE,Y1409.XDCE,,HC1410.XSGE,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1501.XZCE,,TF1406.CCFX,V1405.XDCE,FU1411.XSGE,FG1409.XZCE,CU1406.XSGE,,,,PB1405.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1409.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1406.XSGE,C1405.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1404.CCFX,L1409.XDCE,,MA1405.XZCE,,,BB1405.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1409.XDCE,AU1406.XSGE,A1409.XDCE,WH1405.XZCE,AL1406.XSGE
2014-03-27,RB1410.XSGE,Y1409.XDCE,,HC1410.XSGE,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1501.XZCE,,TF1406.CCFX,V1405.XDCE,FU1411.XSGE,FG1409.XZCE,CU1406.XSGE,,,,PB1405.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1409.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1406.XSGE,C1405.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1404.CCFX,L1409.XDCE,,MA1405.XZCE,,,BB1405.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1409.XDCE,AU1406.XSGE,A1501.XDCE,WH1405.XZCE,AL1406.XSGE
2014-03-28,RB1410.XSGE,Y1409.XDCE,,HC1410.XSGE,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1501.XZCE,,TF1406.CCFX,V1405.XDCE,FU1411.XSGE,FG1409.XZCE,CU1406.XSGE,,,,PB1405.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1409.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1406.XSGE,C1409.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1404.CCFX,L1409.XDCE,,MA1405.XZCE,,,BB1405.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1409.XDCE,AU1406.XSGE,A1501.XDCE,WH1405.XZCE,AL1406.XSGE
2014-03-31,RB1410.XSGE,Y1409.XDCE,,HC1410.XSGE,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1501.XZCE,,TF1406.CCFX,V1409.XDCE,FU1411.XSGE,FG1409.XZCE,CU1406.XSGE,,,,PB1405.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1409.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1406.XSGE,C1409.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1404.CCFX,L1409.XDCE,,MA1405.XZCE,,,BB1405.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1409.XDCE,AU1406.XSGE,A1501.XDCE,WH1405.XZCE,AL1406.XSGE
2014-04-01,RB1410.XSGE,Y1409.XDCE,,HC1410.XSGE,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1501.XZCE,,TF1406.CCFX,V1409.XDCE,FU1411.XSGE,FG1409.XZCE,CU1406.XSGE,,,,PB1405.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1409.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1406.XSGE,C1409.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1404.CCFX,L1409.XDCE,,MA1405.XZCE,,,BB1405.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1409.XDCE,AU1406.XSGE,A1501.XDCE,WH1405.XZCE,AL1406.XSGE
2014-04-02,RB1410.XSGE,Y1409.XDCE,,HC1410.XSGE,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1501.XZCE,,TF1406.CCFX,V1409.XDCE,FU1411.XSGE,FG1409.XZCE,CU1406.XSGE,,,,PB1405.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1409.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1406.XSGE,C1409.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1404.CCFX,L1409.XDCE,,MA1405.XZCE,,,BB1405.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1409.XDCE,AU1406.XSGE,A1501.XDCE,WH1405.XZCE,AL1406.XSGE
2014-04-03,RB1410.XSGE,Y1409.XDCE,,HC1410.XSGE,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1501.XZCE,,TF1406.CCFX,V1409.XDCE,FU1411.XSGE,FG1409.XZCE,CU1407.XSGE,,,,PB1405.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1409.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1406.XSGE,C1409.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1404.CCFX,L1409.XDCE,,MA1405.XZCE,,,BB1405.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1409.XDCE,AU1406.XSGE,A1501.XDCE,WH1405.XZCE,AL1406.XSGE
2014-04-04,RB1410.XSGE,Y1409.XDCE,,HC1410.XSGE,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1501.XZCE,,TF1406.CCFX,V1409.XDCE,FU1411.XSGE,FG1409.XZCE,CU1407.XSGE,,,,PB1405.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1409.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1406.XSGE,C1409.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1404.CCFX,L1409.XDCE,,MA1409.XZCE,,,BB1405.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1409.XDCE,AU1406.XSGE,A1501.XDCE,WH1405.XZCE,AL1406.XSGE
2014-04-08,RB1410.XSGE,Y1409.XDCE,,HC1410.XSGE,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1501.XZCE,,TF1406.CCFX,V1409.XDCE,FU1411.XSGE,FG1409.XZCE,CU1407.XSGE,,,,PB1405.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1409.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1406.XSGE,C1409.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1404.CCFX,L1409.XDCE,,MA1409.XZCE,,,BB1405.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1409.XDCE,AU1406.XSGE,A1501.XDCE,WH1405.XZCE,AL1406.XSGE
2014-04-09,RB1410.XSGE,Y1409.XDCE,,HC1410.XSGE,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1501.XZCE,,TF1406.CCFX,V1409.XDCE,FU1411.XSGE,FG1409.XZCE,CU1407.XSGE,,,,PB1405.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1409.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1406.XSGE,C1409.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1404.CCFX,L1409.XDCE,,MA1409.XZCE,,,BB1405.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1409.XDCE,AU1406.XSGE,A1501.XDCE,WH1405.XZCE,AL1406.XSGE
2014-04-10,RB1410.XSGE,Y1409.XDCE,,HC1410.XSGE,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1501.XZCE,,TF1406.CCFX,V1409.XDCE,FU1411.XSGE,FG1409.XZCE,CU1407.XSGE,,,,PB1405.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1409.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1406.XSGE,C1409.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1404.CCFX,L1409.XDCE,,MA1409.XZCE,,,BB1405.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1409.XDCE,AU1406.XSGE,A1501.XDCE,WH1405.XZCE,AL1406.XSGE
2014-04-11,RB1410.XSGE,Y1409.XDCE,,HC1410.XSGE,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1501.XZCE,,TF1406.CCFX,V1409.XDCE,FU1411.XSGE,FG1409.XZCE,CU1407.XSGE,,,,PB1405.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1409.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1406.XSGE,C1409.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1404.CCFX,L1409.XDCE,,MA1409.XZCE,,,BB1405.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1409.XDCE,AU1406.XSGE,A1501.XDCE,WH1405.XZCE,AL1406.XSGE
2014-04-14,RB1410.XSGE,Y1409.XDCE,,HC1410.XSGE,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1501.XZCE,,TF1406.CCFX,V1409.XDCE,FU1411.XSGE,FG1409.XZCE,CU1407.XSGE,,,,PB1405.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1409.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1406.XSGE,C1409.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1404.CCFX,L1409.XDCE,,MA1409.XZCE,,,BB1405.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1409.XDCE,AU1406.XSGE,A1501.XDCE,WH1405.XZCE,AL1406.XSGE
2014-04-15,RB1410.XSGE,Y1409.XDCE,,HC1410.XSGE,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1501.XZCE,,TF1406.CCFX,V1409.XDCE,FU1411.XSGE,FG1409.XZCE,CU1407.XSGE,,,,PB1405.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1409.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1406.XSGE,C1409.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1404.CCFX,L1409.XDCE,,MA1409.XZCE,,,BB1405.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1409.XDCE,AU1406.XSGE,A1501.XDCE,WH1405.XZCE,AL1406.XSGE
2014-04-16,RB1410.XSGE,Y1409.XDCE,,HC1410.XSGE,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1501.XZCE,,TF1406.CCFX,V1409.XDCE,FU1411.XSGE,FG1409.XZCE,CU1407.XSGE,,,,PB1405.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1409.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1406.XSGE,C1409.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1404.CCFX,L1409.XDCE,,MA1409.XZCE,,,BB1405.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1409.XDCE,AU1406.XSGE,A1501.XDCE,WH1405.XZCE,AL1406.XSGE
2014-04-17,RB1410.XSGE,Y1409.XDCE,,HC1410.XSGE,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1501.XZCE,,TF1406.CCFX,V1409.XDCE,FU1411.XSGE,FG1409.XZCE,CU1407.XSGE,,,,PB1405.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1409.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1406.XSGE,C1409.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1404.CCFX,L1409.XDCE,,MA1409.XZCE,,,BB1405.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1409.XDCE,AU1406.XSGE,A1501.XDCE,WH1405.XZCE,AL1406.XSGE
2014-04-18,RB1410.XSGE,Y1409.XDCE,,HC1410.XSGE,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1501.XZCE,,TF1406.CCFX,V1409.XDCE,FU1411.XSGE,FG1409.XZCE,CU1407.XSGE,,,,PB1405.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1409.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1406.XSGE,C1409.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1404.CCFX,L1409.XDCE,,MA1409.XZCE,,,BB1405.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1409.XDCE,AU1406.XSGE,A1501.XDCE,WH1405.XZCE,AL1406.XSGE
2014-04-21,RB1410.XSGE,Y1409.XDCE,,HC1410.XSGE,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1501.XZCE,,TF1406.CCFX,V1409.XDCE,FU1411.XSGE,FG1409.XZCE,CU1407.XSGE,,,,PB1405.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1409.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1407.XSGE,C1409.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1405.CCFX,L1409.XDCE,,MA1409.XZCE,,,BB1409.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1409.XDCE,AU1406.XSGE,A1501.XDCE,WH1405.XZCE,AL1406.XSGE
2014-04-22,RB1410.XSGE,Y1409.XDCE,,HC1410.XSGE,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1501.XZCE,,TF1406.CCFX,V1409.XDCE,FU1411.XSGE,FG1409.XZCE,CU1407.XSGE,,,,PB1405.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1409.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1407.XSGE,C1409.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1405.CCFX,L1409.XDCE,,MA1409.XZCE,,,BB1409.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1409.XDCE,AU1406.XSGE,A1501.XDCE,WH1405.XZCE,AL1406.XSGE
2014-04-23,RB1410.XSGE,Y1409.XDCE,,HC1410.XSGE,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1501.XZCE,,TF1406.CCFX,V1409.XDCE,FU1411.XSGE,FG1409.XZCE,CU1407.XSGE,,,,PB1405.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1409.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1407.XSGE,C1409.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1405.CCFX,L1409.XDCE,,MA1409.XZCE,,,BB1409.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1409.XDCE,AU1406.XSGE,A1501.XDCE,WH1405.XZCE,AL1406.XSGE
2014-04-24,RB1410.XSGE,Y1409.XDCE,,HC1410.XSGE,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1501.XZCE,,TF1406.CCFX,V1409.XDCE,FU1411.XSGE,FG1409.XZCE,CU1407.XSGE,,,,PB1405.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1409.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1407.XSGE,C1409.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1405.CCFX,L1409.XDCE,,MA1409.XZCE,,,BB1409.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1409.XDCE,AU1406.XSGE,A1501.XDCE,WH1405.XZCE,AL1406.XSGE
2014-04-25,RB1410.XSGE,Y1409.XDCE,,HC1410.XSGE,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1501.XZCE,,TF1406.CCFX,V1409.XDCE,FU1411.XSGE,FG1409.XZCE,CU1407.XSGE,,,,PB1405.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1409.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1407.XSGE,C1409.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1405.CCFX,L1409.XDCE,,MA1409.XZCE,,,BB1409.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1409.XDCE,AU1406.XSGE,A1501.XDCE,WH1405.XZCE,AL1407.XSGE
2014-04-28,RB1410.XSGE,Y1409.XDCE,,HC1410.XSGE,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1501.XZCE,,TF1406.CCFX,V1409.XDCE,FU1411.XSGE,FG1409.XZCE,CU1407.XSGE,,,,PB1405.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1409.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1407.XSGE,C1409.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1405.CCFX,L1409.XDCE,,MA1409.XZCE,,,BB1409.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1409.XDCE,AU1406.XSGE,A1501.XDCE,WH1405.XZCE,AL1407.XSGE
2014-04-29,RB1410.XSGE,Y1409.XDCE,,HC1410.XSGE,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1501.XZCE,,TF1406.CCFX,V1409.XDCE,FU1411.XSGE,FG1409.XZCE,CU1407.XSGE,,,,PB1405.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1409.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1407.XSGE,C1409.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1405.CCFX,L1409.XDCE,,MA1409.XZCE,,,BB1409.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1409.XDCE,AU1406.XSGE,A1501.XDCE,WH1405.XZCE,AL1407.XSGE
2014-04-30,RB1410.XSGE,Y1409.XDCE,,HC1410.XSGE,I1409.XDCE,TA1409.XZCE,WR1409.XSGE,CF1501.XZCE,,TF1406.CCFX,V1409.XDCE,FU1411.XSGE,FG1409.XZCE,CU1407.XSGE,,,,PB1405.XSGE,RM1409.XZCE,JM1409.XDCE,ZC1409.XZCE,PP1409.XDCE,RU1409.XSGE,P1409.XDCE,B1409.XDCE,,J1409.XDCE,,ZN1407.XSGE,C1409.XDCE,BU1406.XSGE,SR1409.XZCE,AG1406.XSGE,,,,IF1405.CCFX,L1409.XDCE,,MA1409.XZCE,,,BB1409.XDCE,,OI1409.XZCE,M1409.XDCE,,JD1409.XDCE,AU1406.XSGE,A1501.XDCE,WH1409.XZCE,AL1407.XSGE
